Choice,follower_count,following_count,listed_count,mentions_received,retweets_received,mentions_sent,retweets_sent,posts,network_feature_1,network_feature_2,network_feature_3
0,6225026,226,40492,16532.50176,9816.347033,5.943066469,4.239708177,11.53754631,61842,10.29783072,1115.07744
0,560236,-7288,3132,84.29493898,45.05958632,-7.501526176,-1.732964903,-6.65235084,228,-218.8577135,-6003.53737
0,40827,-3143,2198,44.91402944,20.26846352,0.754008294,0,0.497568354,187,112.1914894,2111.702128
0,211149,-315,605,441.4252598,137.1940114,-1.726912852,0.505026088,6.631222756,1760,-109.4769711,-3332.358995
1,24567,522,9,-2.282684604,-0.51808665,-4.415550766,-0.515757228,2.109579118,-4,-204.625,-7496.5
0,-181739,-58,-7003,-3892.742987,-1565.442844,2.88815476,0.46383937,-11.66700939,-10397,89.06859659,1433.159914
1,-2367,-1838,-26,-2.495604024,-1.104729453,-2.493585909,-0.497646835,-3.701640057,-10,-9.416666667,-477.0833333
1,642,857,-11,-1.326763302,0.2334857,-0.753520077,-0.266959198,-0.730826897,-7,-88.31372549,-3514.784314
0,154386,10458,2896,138.6572391,50.06819464,3.208505024,0.241433113,3.464523234,542,126.0718232,6302.39779
1,-1911561,-33180,-14874,-38159.18423,-131.8539423,-2.072738044,-0.523293419,-4.042611884,-21963,-18.24536275,-879.4209777
1,-531833,20046,-6439,-235.0534011,-117.2525275,-14.93252233,-4.706676454,-8.161559768,-972,-6.840427195,883.9001187
1,19480,188,877,116.7316242,28.42624669,31.83036934,4.189504245,13.49274367,395,185.8516694,6119.999179
0,23002,193,823,117.4684525,56.56778929,6.272702014,0.740216386,9.464854876,464,-61.2893617,-7765.995745
1,-739469,-10480,-1274,-100.5815766,-96.67081519,-1.436818458,-0.95385468,-2.864577053,-427,85.40831409,448.0060046
0,29112,29245,716,121.0772279,19.52213335,6.455751659,0.239018782,10.20018842,203,60.33922078,3093.434805
1,-54281,-11209,-1691,-47.59636221,-24.81740706,0,0,0,-201,12.90686275,-1565.867647
1,-3687,22,-122,-5.379771086,1.260137259,-3.930639007,-0.760251749,33.8379189,-15,-105.0289855,-5290.369565
1,-5857254,473,-4922,-65531.63999,-31981.91019,2.169254422,1.947433884,0.432112442,-186787,62.69249919,566.6707076
1,-571451,-2127,-6914,-285.8561844,-133.0179056,0.132909228,-2.268512636,-1.245303876,-1165,35.95511405,1160.384382
1,-540983,-1219,-10400,-2414.426011,-980.8412987,-9.155655156,0.769632768,-30.0197867,-8542,151.5047732,9166.0891
0,9410900,1705,10923,3684.593153,498.4176566,2.575076127,1.496444249,-3.940419028,9917,-43.20386793,1572.537432
1,-64370,-122474,-6771,-776.817031,-290.4508994,9.345173169,1.68813261,-22.31722221,-2389,-45.81811439,-3250.204808
0,429161,137,5739,-523.754645,157.9661811,-70.61258504,-2.494504858,-86.46734514,692,-11.06524311,-1117.638456
0,211,114,33,-2.593374948,0,-6.8714223,-1.020838717,-3.816729639,-9,-55.22222222,-2077.777778
0,21268,637,222,90.35600249,25.69778839,5.60882529,1.010655464,4.56833994,369,18.44297082,1330.366048
1,28,2015,-71,-78.42798706,-10.86472991,-1.672833978,0,23.15520506,-304,-83.67104197,-6475.049263
1,21342,3222,-408,-8.035231337,-5.580232471,-0.266959198,0,-0.266959198,-37,-76.45833333,-1622.966667
1,-1672549,812,-72834,10353.68515,2985.485387,0.93470661,0,1.706614056,18032,-11.81159898,-1619.872498
1,-10549,-900,-463,-28.05953602,-5.822505448,-16.57848034,-1.761261849,-9.49626713,-98,-53.79545455,-1027.5
0,675764,-1854,14103,-1302.686739,-338.4436021,-2.177066435,-0.500463356,-1.694200208,-3056,26.11682819,3072.988878
1,-1672692,-23871,-16550,-1547.915113,-555.5836795,-1.073811474,0.448496601,-0.303737515,-5724,10.15640001,-181.8138126
0,254946,7078,20284,127.7682987,28.30110806,-5.397005974,1.24457004,-4.640238261,506,80.63494318,2776.787405
1,-8119162,42183,-24482,-2821.241894,-787.2357365,-2.504707305,-0.482866226,-2.281183753,-9894,31.02286402,-404.9615925
0,202994,177,5407,1041.899039,557.8515061,19.58443074,1.034075918,21.408802,3044,59.96437824,1485.576101
0,1403652,348,20040,967.3662628,579.3306243,4.373295133,0.705176874,6.141302582,4026,56.64383892,3053.293706
1,-179385,-446,-14638,-198.4364913,-27.42123988,-11.27863593,0.012072875,-8.891121777,-698,36.74338492,290.7486634
0,1478728,144683,14848,9886.312253,5006.736521,-3.73983942,-1.268276153,186.4507637,28504,-78.06760177,-2257.361967
1,-1400409,876,-19892,-965.3164295,-578.2691817,-4.373295133,-0.705176874,-6.141302582,-4018,-38.86606114,-2302.293706
0,-132207,862,-4229,139.7058951,31.67618926,27.78126457,3.232988446,23.76077836,509,60.78524576,1152.609848
1,-45688,-38918,-1361,2.341237301,1.127165012,2.493585909,0.497646835,3.701640057,9,-33.58333333,-1162.416667
1,-118207,-118812,-2234,-62.26634741,-16.64853145,-10.17363934,0.236628594,-5.80631276,-202,-167.9130435,-6093.417874
0,871592,-6,13838,132.8564016,55.92724395,2.28302815,1.020656865,1.503320955,561,-36.8415493,595.5
0,-232968,127977,5196,-20546.28582,-5583.51058,6.055525505,0,-26.27648582,-55628,230.6415854,9107.127567
0,8861,-383,-414,3.081892967,11.84946264,-11.3606725,-0.490711298,-15.6282968,31,-237.2639033,-4594.488981
1,6863,-162,1493,-29.13179654,-10.38187777,-1.515639361,0.236628594,-0.964674134,-117,9.520289855,-737.8630435
1,-5922246,250,-7589,-65756.8368,-32053.70876,-0.038011331,0.236628594,-1.579298646,-187668,22.48430615,-645.1368121
0,-18137,424,109,85.50277912,40.14044679,1.782474911,-0.746645439,-1.005370566,344,90.21876838,1544.093686
1,-236063,-712,-2794,-76.83663009,-23.8705731,-12.20207915,-2.45022171,-11.48784309,-306,12.79935275,-539.3106796
1,1173003,20957,9878,1252.965064,489.2728089,2.196767866,0.485295788,0.722792615,4666,-37.50091647,-2217.394069
0,2240202,-24803,11063,6653.990484,2920.604614,6.39946827,2.452338836,53.91400292,21450,-65.91985647,-2378.99279
1,32047,1229,5076,-29.11985356,-17.58717794,-12.18465799,-2.19378177,-12.25012913,-100,-129.2859553,-4215.983665
0,625546,150865,6745,206.1672922,43.24672117,-30.35906585,1.220177676,-27.35236053,536,225.7600539,10490.73729
1,-52240,480,-4098,-282.7550271,-75.68519517,-8.532825568,-1.439260132,-6.574792818,-1083,32.24,827.0872727
1,-1199481,-2387,99,-25.66378897,-23.06602754,3.75461527,-0.234262308,2.307606571,-66,168.7418919,-54859.51126
0,407473,3022,12409,230.2385764,99.31176398,-2.104154947,-1.289725315,-7.282821288,984,39.32406432,-557.5844988
0,285623,276008,3412,17.88240797,7.191512222,0,0,-0.502673571,55,-51.79354839,2730.058065
1,-766040,-413,-18565,19710.1628,5027.533323,-3.147711493,-0.705176874,27.44109611,52169,-56.69626351,-2720.751693
1,-2677807,22695,-20781,-301.0542079,-93.05190777,11.64214205,0,6.607902367,-1169,97.98489697,685.7605982
0,91937,144,120,312.5088537,62.25548463,11.28948613,2.943189906,-5.786087877,1330,-16.33172626,-267.5715661
0,770725,-27957,14260,6753.068142,4989.722664,16.12687625,2.046015833,6.128775817,23730,-51.45423309,-2078.369407
0,522840,-283,2265,2069.416943,1549.026273,-31.8013515,-7.208954582,7.610664705,7503,-7.885767141,-283.5409339
0,45569,855,2639,141.1634555,36.72157822,26.55025995,3.232988446,21.03065491,545,125.4042934,2737.681276
0,9321819,1163,9284,403.1202789,-905.8156496,7.037473829,1.737877362,-9.623704962,1692,-26.57693984,1915.056427
0,7030868,-10583,26269,29008.19872,18032.5749,-3.457328441,-0.241433113,0.688546404,87612,-122.0107574,-5653.241305
0,-3277120,-529872,-19545,-935.1535332,-205.3849564,-40.23353515,0.487692131,-40.2809601,-3684,159.4205561,6484.618178
0,1659182,4124,6217,6582.787042,2876.711776,3.589531046,2.432327376,62.11172075,21009,-32.33437637,-1452.410503
0,158200,153805,1582,299.3058964,80.08978303,-0.234262308,0,-0.466181993,790,30.25280199,10215.81196
1,-470482,-167,-7081,-1005.787909,-440.7241778,-5.84760264,-2.797162879,-17.62195356,-3999,-39.06679861,-2468.15141
1,-101440,-50,-927,-1727.469103,-762.2990987,-30.7294733,-8.467863563,-56.90993161,-4061,-7.643602816,-1366.879704
0,498640,3288,6619,267.5688379,41.06636186,-49.51636073,0.503587792,-39.79802493,946,60.63159129,2904.073188
1,-605137,24113,-7378,-606.8200251,-321.6226156,-2.993286139,-0.281572955,30.16667722,-2524,85.80419775,13532.64531
0,-5317480,-12529,-19254,-173634.7564,-52348.95739,-10.32518516,-0.569245991,-10.95252139,-213711,223.2232259,8710.201505
0,80949,64953,4916,143.6430906,66.69168733,0.996741734,-1.232451216,68.10572034,539,126.6763787,6733.602367
1,-4315981,5649,-32341,-7061.397691,-3770.613036,-0.32970524,0.002414331,-9.391338731,-25285,75.01814796,300.7332222
1,-5030,-380,-444,-28.97985769,-1.54947429,-4.738633971,0,-4.25009131,-109,-214.2252252,-6924.905405
0,-1488180,36699,-29033,-12579.39849,-4850.884396,-20.4515038,-7.161683024,-12.65559183,-23339,30.32348202,-345.4622639
0,107939,276251,-3453,10.1791974,1.969320988,0,0,0,18,-21.81259601,2463.019969
0,157003,-2556,15108,265.2624397,54.04923195,13.01140039,0.234262308,13.56466921,925,170.3195621,5103.312853
1,3034499,111420,-3330,-61.25155517,-13.30974412,-4.401847772,0,-5.426994907,-246,-143.7537786,13494.90147
0,37437,95,2308,31.85749104,13.93080204,2.922089969,0,3.199003793,125,142.394402,4927.478372
0,28244,688,1163,37.56604619,8.063410137,3.127173542,0.46383937,0.479461783,154,112.5306748,1151.815337
0,817485,1761,13060,72.55744768,25.34239781,5.817776924,2.266467427,4.460402221,283,7.767025684,2039.26541
1,7997,-783,-8,-3.60263,0.046405885,-0.218639896,0,-0.469976681,-16,-34.44444444,795.6111111
0,-54017,-55892,1900,-222.6163037,75.35303566,-20.73564712,2.074894899,-10.41448324,-122,-188.1297511,-9008.485176
1,46196,-90442,4753,-313.8416025,24.71194209,3.007987118,1.514213467,4.301415342,-85,-262.1235766,-17981.85991
1,2065,-719,234,-0.593426137,7.926354021,-0.058275561,0,1.18567439,-19,46.44602273,1371.586648
1,-11318,-9237,-736,-48.42976726,-13.09431431,-17.78824836,-1.747521655,-13.83877496,-168,-184.7117647,-10791.74706
1,344,1496,14,-10.23177737,-3.468304562,-1.439182496,0,-1.439182496,-43,248.8553459,50095.00629
0,2890261,-5147,9495,-701.0296754,-368.7489226,-4.749982967,0,-4.300992727,-3235,1.592788017,-521.9273006
1,591277,-7664,-2154,20597.45887,5583.705196,-3.176264132,0,28.15540379,55884,-198.4479942,-3612.616214
0,-5442106,11465,8700,-63962.87799,-31368.48055,2.922577334,1.217636864,13.19430882,-180807,54.79896807,1495.975715
1,611416,39,7380,603.9781884,327.8754342,2.956481928,0.742415579,10.2273174,2496,0.38627844,-526.9548306
0,182275,860,3825,145.7444063,73.90245427,23.44868594,0,15.34496247,567,276.4965157,8038.066202
0,66942,30044,1940,48.45934374,13.72303986,12.14572984,0,7.378122822,189,104.703125,-577.3229167
1,-7276271,-57,-41409,-12451.04833,-9591.753181,-4.972107149,-1.001783383,-7.665575166,-46811,47.38494324,593.450253
0,1093371,127,10369,67.89505684,18.29720783,-2.237829202,0,-1.244698526,270,-125.7345468,-3811.274554
1,-1349945,-330,-15572,-19089.61211,-14521.27528,49.55458681,-0.480451895,26.34892381,-52433,6.934763188,888.7424861
1,268508,-37,2611,754.6427964,459.7140656,-12.59700004,-2.450494657,-6.603247461,2122,-5.802099994,-737.8243716
1,-1096863,-97,-10586,-71.59893918,-19.55152786,1.473895421,0.236628594,0.700467965,-282,14.79010239,-208.1143345
0,1351145,-358,15580,19129.26766,14552.15299,0.422631774,0.480451895,14.12834921,52578,2.592447697,280.0636364
1,-1183014,24784,-12082,-78.67136401,-10.75063422,0.958489459,0.958489459,42.3712093,-378,85.11734694,13034.60459
0,487199,38482,6644,32.07424307,-1.070633772,-0.926934753,-0.966441713,-0.954180912,135,353.1184628,12234.00401
1,-16778,68,80,-5.719935973,0.146501825,1.242535532,-0.497646835,-0.481179364,-22,103.9920635,1815.365079
0,11103,1421,473,40.01564083,5.822505448,19.5475611,1.761261849,12.16052586,126,73.93181818,1852.136364
1,371,-316,60,4.820557625,1.747445768,0.965732453,0.241433113,5.688593341,23,58.1025641,996.7307692
1,-281740,-1501,-1630,-27.03560303,-13.11055383,-1.874336813,1.028563823,0.855266345,-134,-302.8117647,-29514.95882
0,-1560535,7721,-6230,-309.1085446,-194.3691872,4.14281753,0,4.677708134,-1394,189.4165364,3318.759276
1,276213,144192,14665,9846.275369,4987.339871,8.880681141,-0.234262308,190.5608819,28387,-44.51918908,-61350.96117
0,695125,44,-1050,-154.0160738,96.32637851,4.727217126,0,3.029943204,-474,14.33036664,5920.027755
0,-2273163,-3893,-11920,-6763.628635,-2938.524564,-5.207803812,2.176085671,-55.5143298,-21626,26.34818286,-236.7680533
0,-40591,-22135,27,-54.55616134,-16.49052629,1.498294501,0.495308654,1.232346086,-200,125.1899857,-129.2157368
0,73321,48232,2914,5.345629244,0.946048107,0.279401625,0,0.279401625,23,5.739130435,237.8695652
0,-3430,-274137,-1753,19.48522792,6.869024364,7.418395545,0.737438226,4.909675389,108,334.5053131,27876.5537
1,-45477,-619,-2636,-147.4091057,-36.8983805,-27.78126457,-3.232988446,-23.25810479,-546,-30.80429338,-1419.647943
1,-1304172,30820,-15378,-680.7789033,-541.6311636,2.189816646,-0.705176874,2.222400795,-3269,62.5512196,1131.191339
0,-160675,-549,-4356,-181.0490943,-77.71991789,-11.27053609,-3.252887837,-9.008992325,-683,-22.33865906,173.3495007
1,-1250164,-325,-5896,-856.4822531,-188.1513825,-11.65963115,-7.465139582,-5.986336193,-3171,1.629905348,-762.802045
0,392611,9328,3352,258.4234206,124.3710371,7.370836267,0.495458722,10.65475843,973,41.01621074,3042.892604
1,-720006,-847,-13047,-373.6068908,-94.96848773,1.038725738,1.783109946,8.286317871,-1536,-46.15547025,-2749.52975
1,4288353,-217,15993,8207.592559,5075.559957,-0.988501168,0,-2.210992097,25885,-34.90868981,-1225.535491
0,798162,819,14922,6876.403512,5012.58879,20.59333751,1.548098736,17.07322648,23942,-1.851482901,658.7077511
1,-29366,-23222,-2414,-50.20369531,-7.148456742,-16.23701933,-3.03358192,-18.23361183,-177,-587.6593407,-44566.14286
0,-267,-142,-23,-3.0157175,-1.122969834,-0.48796538,-0.251336785,-0.48796538,-14,-170,-5244.6
1,-1673252,-23767,-16564,-1560.464382,-561.4918056,-4.199908621,-0.988883579,-1.933213104,-5758,15.8421143,2796.014759
0,1112,1666,5,-1.764714053,0,0,0,-0.241433113,-5,104.3333333,1387.833333
1,-7853,-358,-951,-7.066660289,-1.987871438,-1.264032193,-0.495308654,-0.766164092,-28,-113.5333333,-3003.466667
0,835892,-12596,-9357,100.1302685,1343.42888,-2.594069446,0,-0.756732285,13839,-64.04655481,-1640.451449
0,2069634,40986,19449,-268.320595,20.51028917,-19.12842855,0,-19.90136573,-1260,14.8245871,3746.363789
0,-3039675,503,3512,-1081.525874,-942.8266412,-8.552102567,-0.849795585,-96.33491408,-4111,118.1379857,1933.269839
0,1040102,689,13673,1420.337537,573.492192,2.706938423,0.75985352,8.684343134,4970,83.0368755,4524.141554
1,-266072,-1123,-6718,-660.7967597,-296.9898293,-28.1574966,-0.739178985,-20.62216163,-2376,-66.39598997,-2706.108187
1,-136222,-233,-7556,-93.70304201,-57.1593548,3.481754633,0.724416413,7.687725911,-383,-37.88816209,-262.0815794
1,-1686,-704,42,-3.279362131,-0.220553313,0.460915283,0.236628594,-0.500307285,-14,69.80555556,-951.8888889
0,14519,193,405,359.2418185,109.63977,42.4541539,6.159575085,49.10477439,993,69.10963618,2193.325467
0,50539,6249,2432,112.919145,21.59093713,16.76721506,1.991995146,10.64633503,432,239.2736764,7670.149888
1,-443,327,-28,-14.09335523,-11.21087015,-6.450254997,-3.346355344,-9.811128159,-33,27.11515152,1347.601732
1,151310,154084,1508,290.916447,77.54815438,-0.246335183,0,-2.493420326,760,92.76893103,6747.521633
1,17402,-915,41,83.75914031,24.37261333,1.225721409,-0.221795752,1.40306661,340,-60.76392573,-1516.427056
0,82139,-19451,-483,30.94484688,-2.040417203,2.447544257,0,2.936184616,126,22.22965512,6050.053134
1,-92902,3107,-3501,-63.52140495,-30.61708307,4.10811355,0.721909396,2.921874023,-292,3.930935118,-2024.258598
1,-40389,3228,-2259,-42.41064432,-18.96626425,1.477930905,0.497646835,2.942424994,-177,-102.7748227,-1633.618794
1,-72745,-26481,-2206,-66.97805708,-31.83306065,-1.424648031,0,-1.270810231,-253,-32.89019608,-3621.790196
0,14783,12206,867,48.17332732,13.09431431,17.54922958,1.747521655,12.82004899,167,12.71176471,6199.747059
1,-2430828,-550604,-6168,-803.4227815,-150.0740251,-38.69463907,0.525198143,-40.19115419,-3129,66.00757822,1731.403893
0,380878,127848,6636,119.2418315,16.30960463,5.245845192,-0.498878883,2.740051458,518,114.4911216,3511.787227
1,-134,-244,-28,-1.056617048,0.553279402,-0.436840793,-0.734203012,-0.712791211,-3,-21.63333333,11631.95
1,-165328,567,-14462,-231.7300839,-33.02802847,-11.76393628,0.265948416,-12.29925068,-771,-87.40761246,-3393.143042
0,184837,90222,3015,483.9445304,74.58725268,-2.223609095,-0.508392311,-3.713157468,750,214.7204929,18532.58699
0,281677,1193,1658,34.86896109,13.54244994,2.748969238,-0.032194542,2.056941527,160,168.6867647,17993.31176
1,-20275,-283,-134,-10.6885739,-1.354153386,-0.761031362,-0.497646835,-1.511032682,-39,56.54761905,-1459.52381
1,-24310,-173,-48,-11.26202366,-7.043763398,-1.768304755,-0.498878883,-4.042462279,-45,-11.69803922,-4885.882353
0,9985,304,-14,-18.14228132,-5.632218036,-7.380456919,-4.867443289,-10.32441594,-50,17.29245283,2576.066038
1,-36077,-850,-2428,-96.68721078,-13.81659543,-27.51961786,-3.232988446,-17.05523646,-356,-115.725722,-2269.807126
0,163036,-16235,3553,-427.0299458,-316.2907233,-4.002851117,-7.067053387,-16.14866361,-1195,253.0272199,6642.220568
0,535958,-5812,3758,102.222454,10.63270159,-4.477451547,-1.429102367,-8.566267962,291,-20.72292598,538.8547061
1,-846457,1303,-13823,-131.5521811,-55.92724395,-2.268171391,-0.766781324,2.440266047,-558,-129.1584507,1343.5
1,-17840609,-45021,-90335,-16376.41605,-5728.858448,-0.027384401,0,-0.279471755,-61010,64.09262788,969.715001
1,-1597271,5532,-9268,-314.9951542,-182.879736,-0.259030243,0,2.468855122,-1480,63.39541614,3358.724396
0,475058,4327,4496,192.3696811,8.404042674,0.040805714,0.002590302,-0.220686865,912,-64.47844237,-8351.305774
0,5719264,-600,29247,7235.859015,8516.417347,-12.31216438,-2.039206434,1.644032864,31804,-2.263282108,-411.1939399
1,-141489,-147442,-1139,-299.275456,-80.08978303,0,0,3.242495152,-790,7.747198007,-8640.811955
0,447696,-173,6269,887.8359807,384.1563886,-0.176275957,2.056946493,8.144275394,3533,-66.14383968,-1120.852845
0,1204802,2402,372,55.24332939,24.40575782,0.722798385,-0.004756474,1.678945702,175,53.98333333,62264.91667
1,3753439,-305,28437,-120.0318695,-153.1439802,-4.727217126,0,-3.029943204,-448,-59.8801055,-7543.899366
1,2304,2802,26,-0.266959198,-0.266959198,0,0,0,-1,-9,-1096
1,267749,-586,-4940,-2726.04793,-974.6648505,0.502499884,0.492695249,-5.692595551,-6642,-35.10226045,-860.3721238
1,-468991,-21220,-6388,527.9452705,385.1501151,25.25237466,6.59611492,29.8046306,1592,-372.9634528,-12829.3298
1,-3594,-3262,-84,-2.216705619,-1.302199271,-2.493585909,-0.497646835,-3.701640057,-9,24.08333333,139.9166667
1,3345,-1932,-3,-0.70791821,-1.988526019,-13.34113083,-1.019452736,-6.033309003,8,-38.38468721,-1809.332166
0,2737423,7118,21770,342.4509822,104.9926463,-0.994706709,-0.495308654,1.059351898,1330,-149.8151053,-596.5501816
1,-2376,-920,-85,0.191076086,-0.492531578,0.956075128,0,0.719470677,1,5.25,-998
0,402375,-3236,9498,333.7381098,192.912437,-1.198245647,-0.234262308,-1.661746245,1529,-45.50430014,-61612.51772
0,227,-96,19,-7.016477634,-1.773414357,-2.801780035,-0.035039513,-1.013209936,-26,24.59770115,684.4482759
1,-118,-649,11,0.645616688,0.99849055,-0.9587092,-0.236628594,35.57905575,2,4.666666667,201
0,-2182578,446,-9000,-13415.03495,-1793.946859,-21.99653475,-10.68155195,-11.17035803,-34963,66.11693905,1685.346623
1,-1912120,-33152,-14886,-38158.09344,-131.8539423,-2.072738044,-0.523293419,-3.539938314,-21959,77.35463725,386.7790223
1,2430828,550604,6168,803.4227815,150.0740251,38.69463907,-0.525198143,40.19115419,3129,-66.00757822,-1731.403893
1,53836,48574,4133,4.808022412,49.16127236,-2.478907261,-0.495909018,0.993910955,22,-42.58362839,-2684.795926
0,1135,227,14,12.0970346,6.113696186,3.126097147,1.437380181,3.150953117,32,-161.6857143,-1931.495238
1,-7140109,832,-26538,-28998.10218,-18045.74471,27.78126457,3.232988446,19.3588853,-87603,123.3432276,2184.691457
0,5342568,32668,19710,173634.6722,52349.32737,9.834440594,1.31576825,12.43295766,213712,-23.15179736,676.0127808
